month,hbt,departmenttype,attendances,within_4h,over_4h,over_8h,over_12h,pct_within_4h,pct_over_4h,pct_over_8h,pct_over_12h,total_referral_attendances
2022-01-01,S08000020,Type 3,1082,1077,5,0.0,0.0,0.9954,0.0046,0.0,0.0,7275.0
2022-01-01,S08000022,Type 1,4548,3830,718,109.0,27.0,0.8421,0.1579,0.024,0.0059,4881.0
2022-01-01,S08000022,Type 3,2041,2000,41,5.0,1.0,0.9799,0.0201,0.0024,0.0005,4881.0
2022-01-01,S08000024,Type 1,17239,12095,5144,1591.0,739.0,0.7016,0.2984,0.0923,0.0429,20163.0
2022-01-01,S08000024,Type 3,2924,1901,1023,260.0,106.0,0.6501,0.3499,0.0889,0.0363,20163.0
2022-01-01,S08000025,Type 1,560,516,44,4.0,1.0,0.9214,0.0786,0.0071,0.0018,560.0
2022-01-01,S08000026,Type 1,557,546,11,0.0,0.0,0.9803,0.0197,0.0,0.0,557.0
2022-01-01,S08000028,Type 1,394,385,9,0.0,0.0,0.9772,0.0228,0.0,0.0,506.0
2022-01-01,S08000028,Type 3,150,150,0,0.0,0.0,1.0,0.0,0.0,0.0,506.0
2022-01-01,S08000029,Type 1,5071,3709,1362,257.0,34.0,0.7314,0.2686,0.0507,0.0067,6341.0
2022-01-01,S08000029,Type 3,1270,1268,2,0.0,0.0,0.9984,0.0016,0.0,0.0,6341.0
2022-01-01,S08000030,Type 1,6010,5664,346,8.0,1.0,0.9424,0.0576,0.0013,0.0002,6785.0
2022-01-01,S08000030,Type 3,775,774,1,0.0,0.0,0.9987,0.0013,0.0,0.0,6785.0
2022-01-01,S08000031,Type 1,24332,17765,6567,1594.0,404.0,0.7301,0.2699,0.0655,0.0166,28745.0
2022-01-01,S08000031,Type 3,4413,4343,70,8.0,4.0,0.9841,0.0159,0.0018,0.0009,28745.0
2022-01-01,S08000032,Type 1,15312,10398,4914,1225.0,238.0,0.6791,0.3209,0.08,0.0155,15312.0
2022-02-01,S08000015,Type 1,6869,4958,1911,877.0,548.0,0.7218,0.2782,0.1277,0.0798,6869.0
2022-02-01,S08000015,Type 3,284,283,1,0.0,0.0,0.9965,0.0035,0.0,0.0,6869.0
2022-02-01,S08000016,Type 1,2368,1614,754,310.0,200.0,0.6816,0.3184,0.1309,0.0845,2368.0
2022-02-01,S08000017,Type 1,3545,2866,679,95.0,10.0,0.8085,0.1915,0.0268,0.0028,3545.0
2022-02-01,S08000019,Type 1,4430,2974,1456,133.0,15.0,0.6713,0.3287,0.03,0.0034,6094.0
2022-02-01,S08000019,Type 3,1664,1662,2,0.0,0.0,0.9988,0.0012,0.0,0.0,6094.0
2022-02-01,S08000020,Type 1,7025,4823,2202,401.0,54.0,0.6865,0.3135,0.0571,0.0077,7025.0
2022-02-01,S08000020,Type 3,1176,1171,5,0.0,0.0,0.9957,0.0043,0.0,0.0,7025.0
2022-02-01,S08000022,Type 1,4489,3741,748,106.0,27.0,0.8334,0.1666,0.0236,0.006,4804.0
2022-02-01,S08000022,Type 3,2016,1981,35,4.0,3.0,0.9826,0.0174,0.002,0.0015,4804.0
2022-02-01,S08000024,Type 1,16926,11099,5827,1896.0,897.0,0.6557,0.3443,0.112,0.053,19836.0
2022-02-01,S08000024,Type 3,2910,1748,1162,343.0,168.0,0.6007,0.3993,0.1179,0.0577,19836.0
2022-02-01,S08000025,Type 1,477,451,26,0.0,0.0,0.9455,0.0545,0.0,0.0,477.0
2022-02-01,S08000026,Type 1,533,523,10,1.0,0.0,0.9812,0.0188,0.0019,0.0,533.0
2022-02-01,S08000028,Type 1,454,438,16,0.0,0.0,0.9648,0.0352,0.0,0.0,549.0
2022-02-01,S08000028,Type 3,128,128,0,0.0,0.0,1.0,0.0,0.0,0.0,549.0
2022-02-01,S08000029,Type 1,5108,4069,1039,85.0,6.0,0.7966,0.2034,0.0166,0.0012,6509.0
2022-02-01,S08000029,Type 3,1401,1399,2,0.0,0.0,0.9986,0.0014,0.0,0.0,6509.0
2022-02-01,S08000030,Type 1,5936,5488,448,23.0,0.0,0.9245,0.0755,0.0039,0.0,6694.0
2022-02-01,S08000030,Type 3,758,757,1,0.0,0.0,0.9987,0.0013,0.0,0.0,6694.0
2022-02-01,S08000031,Type 1,24330,17651,6679,1174.0,302.0,0.7255,0.2745,0.0483,0.0124,28814.0
2022-02-01,S08000031,Type 3,4484,4378,106,11.0,6.0,0.9764,0.0236,0.0025,0.0013,28814.0
2022-02-01,S08000032,Type 1,15131,9612,5519,1256.0,254.0,0.6353,0.3647,0.083,0.0168,15131.0
2022-03-01,S08000015,Type 1,8404,5787,2617,1280.0,788.0,0.6886,0.3114,0.1523,0.0938,8404.0
2022-03-01,S08000015,Type 3,330,327,3,0.0,0.0,0.9909,0.0091,0.0,0.0,8404.0
2022-03-01,S08000016,Type 1,2735,1767,968,486.0,332.0,0.6461,0.3539,0.1777,0.1214,2735.0
2022-03-01,S08000017,Type 1,4096,3240,856,171.0,26.0,0.791,0.209,0.0417,0.0063,4096.0
2022-03-01,S08000019,Type 1,5122,2839,2283,653.0,203.0,0.5543,0.4457,0.1275,0.0396,7253.0
2022-03-01,S08000019,Type 3,2131,2119,12,1.0,0.0,0.9944,0.0056,0.0005,0.0,7253.0
2022-03-01,S08000020,Type 1,7900,5212,2688,649.0,178.0,0.6597,0.3403,0.0822,0.0225,7900.0
2022-03-01,S08000020,Type 3,1685,1674,11,0.0,0.0,0.9935,0.0065,0.0,0.0,7900.0
2022-03-01,S08000022,Type 1,5357,4273,1084,214.0,52.0,0.7976,0.2024,0.0399,0.0097,5709.0
2022-03-01,S08000022,Type 3,2367,2332,35,3.0,0.0,0.9852,0.0148,0.0013,0.0,5709.0
2022-03-01,S08000024,Type 1,20287,13446,6841,2293.0,1142.0,0.6628,0.3372,0.113,0.0563,23716.0
2022-03-01,S08000024,Type 3,3429,2086,1343,529.0,243.0,0.6083,0.3917,0.1543,0.0709,23716.0
2022-03-01,S08000025,Type 1,592,545,47,5.0,1.0,0.9206,0.0794,0.0084,0.0017,592.0
2022-03-01,S08000026,Type 1,571,548,23,0.0,0.0,0.9597,0.0403,0.0,0.0,571.0
2022-03-01,S08000028,Type 1,491,470,21,1.0,0.0,0.9572,0.0428,0.002,0.0,605.0
2022-03-01,S08000028,Type 3,139,139,0,0.0,0.0,1.0,0.0,0.0,0.0,605.0
2022-03-01,S08000029,Type 1,5988,4480,1508,291.0,62.0,0.7482,0.2518,0.0486,0.0104,7766.0
2022-03-01,S08000029,Type 3,1778,1775,3,0.0,0.0,0.9983,0.0017,0.0,0.0,7766.0
2022-03-01,S08000030,Type 1,7149,6613,536,20.0,1.0,0.925,0.075,0.0028,0.0001,8083.0
2022-03-01,S08000030,Type 3,934,934,0,0.0,0.0,1.0,0.0,0.0,0.0,8083.0
2022-03-01,S08000031,Type 1,28439,18938,9501,2387.0,621.0,0.6659,0.3341,0.0839,0.0218,34145.0
2022-03-01,S08000031,Type 3,5706,5554,152,14.0,2.0,0.9734,0.0266,0.0025,0.0004,34145.0
2022-03-01,S08000032,Type 1,16966,10223,6743,2191.0,609.0,0.6026,0.3974,0.1291,0.0359,16966.0
2022-04-01,S08000015,Type 1,7854,5241,2613,1306.0,788.0,0.6673,0.3327,0.1663,0.1003,7854.0
2022-04-01,S08000015,Type 3,336,330,6,0.0,0.0,0.9821,0.0179,0.0,0.0,7854.0
2022-04-01,S08000016,Type 1,2587,1626,961,492.0,323.0,0.6285,0.3715,0.1902,0.1249,2587.0
2022-04-01,S08000017,Type 1,4209,3473,736,105.0,20.0,0.8251,0.1749,0.0249,0.0048,4209.0
2022-04-01,S08000019,Type 1,4903,2598,2305,512.0,93.0,0.5299,0.4701,0.1044,0.019,6861.0
2022-04-01,S08000019,Type 3,1958,1949,9,0.0,0.0,0.9954,0.0046,0.0,0.0,6861.0
2022-04-01,S08000020,Type 1,7692,5083,2609,629.0,159.0,0.6608,0.3392,0.0818,0.0207,7692.0
2022-04-01,S08000020,Type 3,1626,1620,6,0.0,0.0,0.9963,0.0037,0.0,0.0,7692.0
2022-04-01,S08000022,Type 1,5259,4254,1005,183.0,64.0,0.8089,0.1911,0.0348,0.0122,5600.0
2022-04-01,S08000022,Type 3,2513,2457,56,4.0,2.0,0.9777,0.0223,0.0016,0.0008,5600.0
2022-04-01,S08000024,Type 1,18613,12118,6495,2285.0,1251.0,0.6511,0.3489,0.1228,0.0672,21713.0
2022-04-01,S08000024,Type 3,3100,1887,1213,391.0,202.0,0.6087,0.3913,0.1261,0.0652,21713.0
2022-04-01,S08000025,Type 1,599,546,53,2.0,0.0,0.9115,0.0885,0.0033,0.0,599.0
2022-04-01,S08000026,Type 1,603,577,26,1.0,0.0,0.9569,0.0431,0.0017,0.0,603.0
2022-04-01,S08000028,Type 1,505,484,21,0.0,0.0,0.9584,0.0416,0.0,0.0,638.0
2022-04-01,S08000028,Type 3,157,157,0,0.0,0.0,1.0,0.0,0.0,0.0,638.0
2022-04-01,S08000029,Type 1,5662,4154,1508,316.0,74.0,0.7337,0.2663,0.0558,0.0131,7163.0
2022-04-01,S08000029,Type 3,1501,1500,1,0.0,0.0,0.9993,0.0007,0.0,0.0,7163.0
2022-04-01,S08000030,Type 1,7104,6478,626,26.0,0.0,0.9119,0.0881,0.0037,0.0,8049.0
2022-04-01,S08000030,Type 3,945,945,0,0.0,0.0,1.0,0.0,0.0,0.0,8049.0
2022-04-01,S08000031,Type 1,26360,18045,8315,1872.0,392.0,0.6846,0.3154,0.071,0.0149,31414.0
2022-04-01,S08000031,Type 3,5054,4934,120,6.0,0.0,0.9763,0.0237,0.0012,0.0,31414.0
2022-04-01,S08000032,Type 1,16111,10305,5806,1479.0,369.0,0.6396,0.3604,0.0918,0.0229,16111.0
2022-05-01,S08000015,Type 1,8576,6221,2355,1059.0,591.0,0.7254,0.2746,0.1235,0.0689,8576.0
2022-05-01,S08000015,Type 3,441,432,9,0.0,0.0,0.9796,0.0204,0.0,0.0,8576.0
2022-05-01,S08000016,Type 1,2853,1911,942,408.0,287.0,0.6698,0.3302,0.143,0.1006,2853.0
2022-05-01,S08000017,Type 1,4548,3676,872,193.0,26.0,0.8083,0.1917,0.0424,0.0057,4548.0
2022-05-01,S08000019,Type 1,5471,3015,2456,680.0,147.0,0.5511,0.4489,0.1243,0.0269,7818.0
2022-05-01,S08000019,Type 3,2347,2341,6,0.0,0.0,0.9974,0.0026,0.0,0.0,7818.0
2022-05-01,S08000020,Type 1,9009,6074,2935,545.0,95.0,0.6742,0.3258,0.0605,0.0105,9009.0
2022-05-01,S08000020,Type 3,1740,1737,3,0.0,0.0,0.9983,0.0017,0.0,0.0,9009.0
2022-05-01,S08000022,Type 1,6326,4977,1349,307.0,84.0,0.7868,0.2132,0.0485,0.0133,6727.0
2022-05-01,S08000022,Type 3,2945,2893,52,6.0,0.0,0.9823,0.0177,0.002,0.0,6727.0
2022-05-01,S08000024,Type 1,20931,13929,7002,2185.0,1021.0,0.6655,0.3345,0.1044,0.0488,24372.0
2022-05-01,S08000024,Type 3,3441,2100,1341,415.0,195.0,0.6103,0.3897,0.1206,0.0567,24372.0
2022-05-01,S08000025,Type 1,712,678,34,2.0,0.0,0.9522,0.0478,0.0028,0.0,712.0
2022-05-01,S08000026,Type 1,725,687,38,1.0,0.0,0.9476,0.0524,0.0014,0.0,725.0
2022-05-01,S08000028,Type 1,561,538,23,1.0,0.0,0.959,0.041,0.0018,0.0,722.0
2022-05-01,S08000028,Type 3,206,204,2,0.0,0.0,0.9903,0.0097,0.0,0.0,722.0
2022-05-01,S08000029,Type 1,6355,4669,1686,309.0,75.0,0.7347,0.2653,0.0486,0.0118,8202.0
2022-05-01,S08000029,Type 3,1847,1844,3,0.0,0.0,0.9984,0.0016,0.0,0.0,8202.0
2022-05-01,S08000030,Type 1,7793,7130,663,38.0,3.0,0.9149,0.0851,0.0049,0.0004,8765.0
2022-05-01,S08000030,Type 3,972,972,0,0.0,0.0,1.0,0.0,0.0,0.0,8765.0
2022-05-01,S08000031,Type 1,29802,20664,9138,2170.0,523.0,0.6934,0.3066,0.0728,0.0175,35657.0
2022-05-01,S08000031,Type 3,5855,5702,153,16.0,0.0,0.9739,0.0261,0.0027,0.0,35657.0
2022-05-01,S08000032,Type 1,18027,11319,6708,1808.0,383.0,0.6279,0.3721,0.1003,0.0212,18027.0
2022-06-01,S08000015,Type 1,8488,5799,2689,1256.0,801.0,0.6832,0.3168,0.148,0.0944,8488.0
2022-06-01,S08000015,Type 3,401,393,8,0.0,0.0,0.98,0.02,0.0,0.0,8488.0
2022-06-01,S08000016,Type 1,2777,1883,894,334.0,205.0,0.6781,0.3219,0.1203,0.0738,2777.0
2022-06-01,S08000017,Type 1,4494,3547,947,215.0,45.0,0.7893,0.2107,0.0478,0.01,4494.0
2022-06-01,S08000019,Type 1,5314,2597,2717,849.0,243.0,0.4887,0.5113,0.1598,0.0457,7326.0
2022-06-01,S08000019,Type 3,2012,1998,14,0.0,0.0,0.993,0.007,0.0,0.0,7326.0
2022-06-01,S08000020,Type 1,8735,5920,2815,684.0,172.0,0.6777,0.3223,0.0783,0.0197,8735.0
2022-06-01,S08000020,Type 3,1841,1837,4,0.0,0.0,0.9978,0.0022,0.0,0.0,8735.0
2022-06-01,S08000022,Type 1,6244,4914,1330,258.0,57.0,0.787,0.213,0.0413,0.0091,6636.0
2022-06-01,S08000022,Type 3,3074,3014,60,2.0,2.0,0.9805,0.0195,0.0007,0.0007,6636.0
2022-06-01,S08000024,Type 1,20590,13782,6808,2237.0,1098.0,0.6694,0.3306,0.1086,0.0533,23907.0
2022-06-01,S08000024,Type 3,3317,1995,1322,599.0,314.0,0.6014,0.3986,0.1806,0.0947,23907.0
2022-06-01,S08000025,Type 1,717,659,58,4.0,1.0,0.9191,0.0809,0.0056,0.0014,717.0
2022-06-01,S08000026,Type 1,700,663,37,0.0,0.0,0.9471,0.0529,0.0,0.0,700.0
2022-06-01,S08000028,Type 1,570,565,5,0.0,0.0,0.9912,0.0088,0.0,0.0,706.0
2022-06-01,S08000028,Type 3,187,186,1,0.0,0.0,0.9947,0.0053,0.0,0.0,706.0
2022-06-01,S08000029,Type 1,6303,4330,1973,362.0,55.0,0.687,0.313,0.0574,0.0087,8234.0
2022-06-01,S08000029,Type 3,1931,1926,5,1.0,0.0,0.9974,0.0026,0.0005,0.0,8234.0
2022-06-01,S08000030,Type 1,7512,6817,695,26.0,3.0,0.9075,0.0925,0.0035,0.0004,8480.0
2022-06-01,S08000030,Type 3,968,968,0,0.0,0.0,1.0,0.0,0.0,0.0,8480.0
2022-06-01,S08000031,Type 1,28761,19398,9363,2244.0,513.0,0.6745,0.3255,0.078,0.0178,34589.0
2022-06-01,S08000031,Type 3,5828,5645,183,11.0,1.0,0.9686,0.0314,0.0019,0.0002,34589.0
2022-06-01,S08000032,Type 1,17341,10035,7306,2061.0,575.0,0.5787,0.4213,0.1189,0.0332,17341.0
2022-07-01,S08000015,Type 1,8060,5652,2408,1228.0,823.0,0.7012,0.2988,0.1524,0.1021,8060.0
2022-07-01,S08000015,Type 3,452,439,13,0.0,0.0,0.9712,0.0288,0.0,0.0,8060.0
2022-07-01,S08000016,Type 1,2766,1789,977,477.0,353.0,0.6468,0.3532,0.1725,0.1276,2766.0
2022-07-01,S08000017,Type 1,4361,3549,812,161.0,35.0,0.8138,0.1862,0.0369,0.008,4361.0
2022-07-01,S08000019,Type 1,4918,2429,2489,931.0,366.0,0.4939,0.5061,0.1893,0.0744,6990.0
2022-07-01,S08000019,Type 3,2072,2058,14,0.0,0.0,0.9932,0.0068,0.0,0.0,6990.0
2022-07-01,S08000020,Type 1,8235,5347,2888,704.0,172.0,0.6493,0.3507,0.0855,0.0209,8235.0
2022-07-01,S08000020,Type 3,1702,1701,1,0.0,0.0,0.9994,0.0006,0.0,0.0,8235.0
2022-07-01,S08000022,Type 1,6106,4644,1462,298.0,60.0,0.7606,0.2394,0.0488,0.0098,6538.0
2022-07-01,S08000022,Type 3,3018,2943,75,8.0,2.0,0.9751,0.0249,0.0027,0.0007,6538.0
2022-07-01,S08000024,Type 1,18769,12060,6709,2354.0,1181.0,0.6425,0.3575,0.1254,0.0629,21968.0
2022-07-01,S08000024,Type 3,3199,1844,1355,452.0,211.0,0.5764,0.4236,0.1413,0.066,21968.0
2022-07-01,S08000025,Type 1,665,614,51,10.0,2.0,0.9233,0.0767,0.015,0.003,665.0
2022-07-01,S08000026,Type 1,659,610,49,1.0,0.0,0.9256,0.0744,0.0015,0.0,659.0
2022-07-01,S08000028,Type 1,603,584,19,0.0,0.0,0.9685,0.0315,0.0,0.0,770.0
2022-07-01,S08000028,Type 3,200,199,1,0.0,0.0,0.995,0.005,0.0,0.0,770.0
2022-07-01,S08000029,Type 1,5909,3656,2253,591.0,125.0,0.6187,0.3813,0.1,0.0212,7673.0
2022-07-01,S08000029,Type 3,1764,1763,1,0.0,0.0,0.9994,0.0006,0.0,0.0,7673.0
2022-07-01,S08000030,Type 1,7372,6628,744,33.0,9.0,0.8991,0.1009,0.0045,0.0012,8299.0
2022-07-01,S08000030,Type 3,927,927,0,0.0,0.0,1.0,0.0,0.0,0.0,8299.0
2022-07-01,S08000031,Type 1,27661,18747,8914,2200.0,479.0,0.6777,0.3223,0.0795,0.0173,33273.0
2022-07-01,S08000031,Type 3,5612,5415,197,14.0,6.0,0.9649,0.0351,0.0025,0.0011,33273.0
2022-07-01,S08000032,Type 1,16522,8904,7618,2625.0,829.0,0.5389,0.4611,0.1589,0.0502,16522.0
2022-08-01,S08000015,Type 1,8326,5911,2415,1095.0,615.0,0.7099,0.2901,0.1315,0.0739,8326.0
2022-08-01,S08000015,Type 3,446,433,13,0.0,0.0,0.9709,0.0291,0.0,0.0,8326.0
2022-08-01,S08000016,Type 1,2850,1843,1007,497.0,334.0,0.6467,0.3533,0.1744,0.1172,2850.0
2022-08-01,S08000017,Type 1,4562,3681,881,176.0,53.0,0.8069,0.1931,0.0386,0.0116,4562.0
2022-08-01,S08000019,Type 1,5018,2328,2690,994.0,417.0,0.4639,0.5361,0.1981,0.0831,7217.0
2022-08-01,S08000019,Type 3,2199,2187,12,0.0,0.0,0.9945,0.0055,0.0,0.0,7217.0
2022-08-01,S08000020,Type 1,8838,5734,3104,730.0,189.0,0.6488,0.3512,0.0826,0.0214,8838.0
2022-08-01,S08000020,Type 3,1989,1982,7,0.0,0.0,0.9965,0.0035,0.0,0.0,8838.0
2022-08-01,S08000022,Type 1,6383,5106,1277,291.0,79.0,0.7999,0.2001,0.0456,0.0124,6827.0
2022-08-01,S08000022,Type 3,2667,2609,58,4.0,1.0,0.9783,0.0217,0.0015,0.0004,6827.0
2022-08-01,S08000024,Type 1,19919,12194,7725,3125.0,1681.0,0.6122,0.3878,0.1569,0.0844,23366.0
2022-08-01,S08000024,Type 3,3447,1987,1460,511.0,232.0,0.5764,0.4236,0.1482,0.0673,23366.0
2022-08-01,S08000025,Type 1,706,630,76,8.0,2.0,0.8924,0.1076,0.0113,0.0028,706.0
2022-08-01,S08000026,Type 1,665,620,45,1.0,0.0,0.9323,0.0677,0.0015,0.0,665.0
2022-08-01,S08000028,Type 1,644,627,17,0.0,0.0,0.9736,0.0264,0.0,0.0,798.0
2022-08-01,S08000028,Type 3,190,190,0,0.0,0.0,1.0,0.0,0.0,0.0,798.0
2022-08-01,S08000029,Type 1,6109,3614,2495,619.0,120.0,0.5916,0.4084,0.1013,0.0196,8192.0
2022-08-01,S08000029,Type 3,2083,2078,5,0.0,0.0,0.9976,0.0024,0.0,0.0,8192.0
2022-08-01,S08000030,Type 1,7393,6648,745,20.0,2.0,0.8992,0.1008,0.0027,0.0003,8429.0
2022-08-01,S08000030,Type 3,1036,1036,0,0.0,0.0,1.0,0.0,0.0,0.0,8429.0
2022-08-01,S08000031,Type 1,28763,18827,9936,3005.0,797.0,0.6546,0.3454,0.1045,0.0277,34798.0
2022-08-01,S08000031,Type 3,6035,5724,311,8.0,2.0,0.9485,0.0515,0.0013,0.0003,34798.0
2022-08-01,S08000032,Type 1,17281,10123,7158,2081.0,602.0,0.5858,0.4142,0.1204,0.0348,17281.0
2022-09-01,S08000015,Type 1,7996,5408,2588,1226.0,782.0,0.6763,0.3237,0.1533,0.0978,7996.0
2022-09-01,S08000015,Type 3,371,363,8,0.0,0.0,0.9784,0.0216,0.0,0.0,7996.0
2022-09-01,S08000016,Type 1,2715,1899,816,249.0,139.0,0.6994,0.3006,0.0917,0.0512,2715.0
2022-09-01,S08000017,Type 1,4470,3384,1086,288.0,97.0,0.757,0.243,0.0644,0.0217,4470.0
2022-09-01,S08000019,Type 1,4982,2105,2877,1382.0,600.0,0.4225,0.5775,0.2774,0.1204,6985.0
2022-09-01,S08000019,Type 3,2003,2002,1,0.0,0.0,0.9995,0.0005,0.0,0.0,6985.0
2022-09-01,S08000020,Type 1,8613,5441,3172,936.0,229.0,0.6317,0.3683,0.1087,0.0266,8613.0
2022-09-01,S08000020,Type 3,1810,1803,7,0.0,0.0,0.9961,0.0039,0.0,0.0,8613.0
2022-09-01,S08000022,Type 1,5938,4717,1221,251.0,49.0,0.7944,0.2056,0.0423,0.0083,6317.0
2022-09-01,S08000022,Type 3,2277,2242,35,4.0,1.0,0.9846,0.0154,0.0018,0.0004,6317.0
2022-09-01,S08000024,Type 1,19791,12285,7506,2970.0,1445.0,0.6207,0.3793,0.1501,0.073,22992.0
2022-09-01,S08000024,Type 3,3201,1724,1477,533.0,235.0,0.5386,0.4614,0.1665,0.0734,22992.0
2022-09-01,S08000025,Type 1,654,583,71,4.0,0.0,0.8914,0.1086,0.0061,0.0,654.0
2022-09-01,S08000026,Type 1,751,701,50,1.0,0.0,0.9334,0.0666,0.0013,0.0,751.0
2022-09-01,S08000028,Type 1,540,530,10,0.0,0.0,0.9815,0.0185,0.0,0.0,663.0
2022-09-01,S08000028,Type 3,161,161,0,0.0,0.0,1.0,0.0,0.0,0.0,663.0
2022-09-01,S08000029,Type 1,5873,3467,2406,789.0,277.0,0.5903,0.4097,0.1343,0.0472,7779.0
2022-09-01,S08000029,Type 3,1906,1902,4,2.0,1.0,0.9979,0.0021,0.001,0.0005,7779.0
2022-09-01,S08000030,Type 1,7297,6406,891,28.0,2.0,0.8779,0.1221,0.0038,0.0003,8206.0
2022-09-01,S08000030,Type 3,909,909,0,0.0,0.0,1.0,0.0,0.0,0.0,8206.0
2022-09-01,S08000031,Type 1,28773,19402,9371,2494.0,569.0,0.6743,0.3257,0.0867,0.0198,34482.0
2022-09-01,S08000031,Type 3,5709,5473,236,15.0,4.0,0.9587,0.0413,0.0026,0.0007,34482.0
2022-09-01,S08000032,Type 1,16344,9265,7079,2364.0,878.0,0.5669,0.4331,0.1446,0.0537,16344.0
2022-10-01,S08000015,Type 1,7986,5223,2763,1437.0,967.0,0.654,0.346,0.1799,0.1211,7986.0
2022-10-01,S08000015,Type 3,417,411,6,0.0,0.0,0.9856,0.0144,0.0,0.0,7986.0
2022-10-01,S08000016,Type 1,2731,1793,938,445.0,311.0,0.6565,0.3435,0.1629,0.1139,2731.0
2022-10-01,S08000017,Type 1,4253,3261,992,264.0,82.0,0.7668,0.2332,0.0621,0.0193,4253.0
2022-10-01,S08000019,Type 1,4906,1972,2934,1405.0,647.0,0.402,0.598,0.2864,0.1319,6591.0
2022-10-01,S08000019,Type 3,1685,1683,2,0.0,0.0,0.9988,0.0012,0.0,0.0,6591.0
2022-10-01,S08000020,Type 1,8400,5180,3220,949.0,263.0,0.6167,0.3833,0.113,0.0313,8400.0
2022-10-01,S08000020,Type 3,1816,1812,4,0.0,0.0,0.9978,0.0022,0.0,0.0,8400.0
2022-10-01,S08000022,Type 1,5633,4541,1092,301.0,109.0,0.8061,0.1939,0.0534,0.0194,5969.0
2022-10-01,S08000022,Type 3,2442,2390,52,3.0,0.0,0.9787,0.0213,0.0012,0.0,5969.0
2022-10-01,S08000024,Type 1,20070,12482,7588,3031.0,1646.0,0.6219,0.3781,0.151,0.082,23416.0
2022-10-01,S08000024,Type 3,3346,1817,1529,726.0,427.0,0.543,0.457,0.217,0.1276,23416.0
2022-10-01,S08000025,Type 1,559,502,57,1.0,1.0,0.898,0.102,0.0018,0.0018,559.0
2022-10-01,S08000026,Type 1,700,645,55,1.0,1.0,0.9214,0.0786,0.0014,0.0014,700.0
2022-10-01,S08000028,Type 1,517,501,16,0.0,0.0,0.9691,0.0309,0.0,0.0,628.0
2022-10-01,S08000028,Type 3,135,135,0,0.0,0.0,1.0,0.0,0.0,0.0,628.0
2022-10-01,S08000029,Type 1,5689,3498,2191,668.0,183.0,0.6149,0.3851,0.1174,0.0322,7337.0
2022-10-01,S08000029,Type 3,1648,1646,2,1.0,0.0,0.9988,0.0012,0.0006,0.0,7337.0
2022-10-01,S08000030,Type 1,7038,6211,827,46.0,4.0,0.8825,0.1175,0.0065,0.0006,7928.0
2022-10-01,S08000030,Type 3,890,890,0,0.0,0.0,1.0,0.0,0.0,0.0,7928.0
2022-10-01,S08000031,Type 1,28602,18373,10229,3428.0,1154.0,0.6424,0.3576,0.1199,0.0403,34126.0
2022-10-01,S08000031,Type 3,5524,5388,136,9.0,1.0,0.9754,0.0246,0.0016,0.0002,34126.0
2022-10-01,S08000032,Type 1,16370,8743,7627,3011.0,1228.0,0.5341,0.4659,0.1839,0.075,16370.0
2022-11-01,S08000015,Type 1,7156,4748,2408,1167.0,758.0,0.6635,0.3365,0.1631,0.1059,7156.0
2022-11-01,S08000015,Type 3,285,282,3,0.0,0.0,0.9895,0.0105,0.0,0.0,7156.0
2022-11-01,S08000016,Type 1,2599,1853,746,312.0,215.0,0.713,0.287,0.12,0.0827,2599.0
2022-11-01,S08000017,Type 1,3920,3118,802,139.0,32.0,0.7954,0.2046,0.0355,0.0082,3920.0
2022-11-01,S08000019,Type 1,4706,2289,2417,859.0,236.0,0.4864,0.5136,0.1825,0.0501,6273.0
2022-11-01,S08000019,Type 3,1567,1565,2,0.0,0.0,0.9987,0.0013,0.0,0.0,6273.0
2022-11-01,S08000020,Type 1,8121,5225,2896,760.0,184.0,0.6434,0.3566,0.0936,0.0227,8121.0
2022-11-01,S08000020,Type 3,1594,1589,5,0.0,0.0,0.9969,0.0031,0.0,0.0,8121.0
2022-11-01,S08000022,Type 1,5134,4138,996,225.0,70.0,0.806,0.194,0.0438,0.0136,5526.0
2022-11-01,S08000022,Type 3,2328,2270,58,7.0,0.0,0.9751,0.0249,0.003,0.0,5526.0
2022-11-01,S08000024,Type 1,20321,12428,7893,3031.0,1482.0,0.6116,0.3884,0.1492,0.0729,23607.0
2022-11-01,S08000024,Type 3,3286,1886,1400,524.0,234.0,0.574,0.426,0.1595,0.0712,23607.0
2022-11-01,S08000025,Type 1,663,595,68,3.0,1.0,0.8974,0.1026,0.0045,0.0015,663.0
2022-11-01,S08000026,Type 1,629,579,50,0.0,0.0,0.9205,0.0795,0.0,0.0,629.0
2022-11-01,S08000028,Type 1,550,537,13,1.0,0.0,0.9764,0.0236,0.0018,0.0,676.0
2022-11-01,S08000028,Type 3,159,158,1,0.0,0.0,0.9937,0.0063,0.0,0.0,676.0
2022-11-01,S08000029,Type 1,5625,3529,2096,616.0,168.0,0.6274,0.3726,0.1095,0.0299,7281.0
2022-11-01,S08000029,Type 3,1656,1655,1,0.0,0.0,0.9994,0.0006,0.0,0.0,7281.0
2022-11-01,S08000030,Type 1,6632,5952,680,45.0,4.0,0.8975,0.1025,0.0068,0.0006,7475.0
2022-11-01,S08000030,Type 3,843,843,0,0.0,0.0,1.0,0.0,0.0,0.0,7475.0
2022-11-01,S08000031,Type 1,28640,17394,11246,3425.0,879.0,0.6073,0.3927,0.1196,0.0307,34034.0
2022-11-01,S08000031,Type 3,5394,5111,283,15.0,7.0,0.9475,0.0525,0.0028,0.0013,34034.0
