month,hbt,departmenttype,attendances,within_4h,over_4h,over_8h,over_12h,pct_within_4h,pct_over_4h,pct_over_8h,pct_over_12h,total_referral_attendances
2025-03-01,S08000025,Type 1,684,632,52,0.0,0.0,0.9239766081871345,0.07602339181286549,0.0,0.0,684.0
2025-03-01,S08000026,Type 1,667,548,119,11.0,2.0,0.8215892053973014,0.17841079460269865,0.01649175412293853,0.0029985007496251873,667.0
2025-03-01,S08000030,Type 1,5360,4870,490,4.0,0.0,0.9085820895522388,0.0914179104477612,0.0007462686567164179,0.0,8375.0
2025-03-01,S08000030,Type 1,2104,1892,212,15.0,2.0,0.8992395437262357,0.10076045627376426,0.007129277566539924,0.0009505703422053232,8375.0
2025-03-01,S08000030,Type 3,691,691,0,0.0,0.0,1.0,0.0,0.0,0.0,8375.0
2025-03-01,S08000030,Type 3,220,220,0,0.0,0.0,1.0,0.0,0.0,0.0,8375.0
2025-03-01,S08000028,Type 3,45,45,0,,,1.0,0.0,,,651.0
2025-03-01,S08000028,Type 1,506,468,38,2.0,0.0,0.924901185770751,0.07509881422924901,0.003952569169960474,0.0,651.0
2025-03-01,S08000028,Type 3,145,144,1,0.0,0.0,0.993103448275862,0.006896551724137931,0.0,0.0,651.0
2025-04-01,S08000015,Type 3,274,266,8,,,0.9708029197080292,0.029197080291970802,,,8330.0
2025-04-01,S08000015,Type 3,89,88,1,,,0.9887640449438202,0.011235955056179775,,,8330.0
2025-04-01,S08000015,Type 1,5392,3790,1602,606.0,372.0,0.702893175074184,0.297106824925816,0.1123887240356083,0.06899109792284866,8330.0
2025-04-01,S08000015,Type 1,2938,1940,998,516.0,353.0,0.6603131381892444,0.33968686181075564,0.1756296800544588,0.12014976174268209,8330.0
2025-04-01,S08000015,Type 3,79,79,0,,,1.0,0.0,,,8330.0
2025-04-01,S08000016,Type 1,2883,1776,1107,475.0,304.0,0.6160249739854319,0.3839750260145682,0.16475893166840097,0.10544571626777662,2883.0
2025-04-01,S08000017,Type 1,1238,1073,165,29.0,6.0,0.8667205169628432,0.1332794830371567,0.023424878836833602,0.004846526655896607,4543.0
2025-04-01,S08000017,Type 1,3305,2379,926,262.0,132.0,0.7198184568835099,0.2801815431164902,0.07927382753403933,0.03993948562783661,4543.0
2025-04-01,S08000029,Type 1,6084,3955,2129,446.0,83.0,0.6500657462195923,0.3499342537804076,0.07330703484549639,0.013642340565417488,8249.0
2025-04-01,S08000029,Type 3,181,181,0,0.0,0.0,1.0,0.0,0.0,0.0,8249.0
2025-04-01,S08000029,Type 3,366,358,8,0.0,0.0,0.9781420765027322,0.02185792349726776,0.0,0.0,8249.0
2025-04-01,S08000029,Type 3,1618,1618,0,0.0,0.0,1.0,0.0,0.0,0.0,8249.0
2025-04-01,S08000019,Type 3,1705,1700,5,0.0,0.0,0.9970674486803519,0.002932551319648094,0.0,0.0,6973.0
2025-04-01,S08000019,Type 1,5268,2792,2476,998.0,411.0,0.5299924069855733,0.47000759301442674,0.1894457099468489,0.07801822323462415,6973.0
2025-04-01,S08000020,Type 1,4563,1969,2594,1164.0,392.0,0.4315143545912777,0.5684856454087224,0.25509533201840895,0.0859083936007013,11057.0
2025-04-01,S08000020,Type 1,1642,1314,328,34.0,3.0,0.8002436053593179,0.1997563946406821,0.020706455542021926,0.0018270401948842874,11057.0
2025-04-01,S08000020,Type 3,798,790,8,0.0,0.0,0.9899749373433584,0.010025062656641603,0.0,0.0,11057.0
2025-04-01,S08000020,Type 3,571,561,10,1.0,0.0,0.9824868651488616,0.017513134851138354,0.0017513134851138354,0.0,11057.0
2025-04-01,S08000020,Type 3,968,958,10,3.0,3.0,0.9896694214876033,0.010330578512396695,0.0030991735537190084,0.0030991735537190084,11057.0
2025-04-01,S08000020,Type 3,32,27,5,3.0,3.0,0.84375,0.15625,0.09375,0.09375,11057.0
2025-04-01,S08000020,Type 3,70,69,1,0.0,0.0,0.9857142857142858,0.014285714285714285,0.0,0.0,11057.0
2025-04-01,S08000020,Type 1,2413,1609,804,281.0,95.0,0.6668048072938251,0.33319519270617487,0.11645254869457107,0.03937007874015748,11057.0
2025-04-01,S08000031,Type 3,1741,1628,113,16.0,4.0,0.9350947731188972,0.06490522688110281,0.009190120620333142,0.0022975301550832855,34828.0
2025-04-01,S08000031,Type 1,2435,1991,444,48.0,6.0,0.817659137577002,0.18234086242299793,0.01971252566735113,0.0024640657084188913,34828.0
2025-04-01,S08000031,Type 1,4728,2784,1944,641.0,174.0,0.5888324873096447,0.41116751269035534,0.13557529610829103,0.03680203045685279,34828.0
2025-04-01,S08000031,Type 1,6944,4365,2579,583.0,127.0,0.6286002304147466,0.37139976958525345,0.0839573732718894,0.018289170506912443,34828.0
2025-04-01,S08000031,Type 3,1733,1702,31,0.0,0.0,0.9821119446047317,0.01788805539526832,0.0,0.0,34828.0
2025-04-01,S08000031,Type 3,2397,2386,11,0.0,0.0,0.9954109303295786,0.00458906967042136,0.0,0.0,34828.0
2025-04-01,S08000031,Type 1,8610,4632,3978,987.0,221.0,0.537979094076655,0.46202090592334494,0.11463414634146342,0.025667828106852496,34828.0
2025-04-01,S08000031,Type 1,6240,5757,483,5.0,0.0,0.9225961538461539,0.07740384615384616,0.0008012820512820513,0.0,34828.0
2025-04-01,S08000022,Type 3,727,707,20,,,0.9724896836313618,0.027510316368638238,,,6647.0
2025-04-01,S08000022,Type 3,69,66,3,,,0.9565217391304348,0.043478260869565216,,,6647.0
2025-04-01,S08000022,Type 3,341,334,7,,,0.9794721407624634,0.020527859237536656,,,6647.0
2025-04-01,S08000022,Type 1,782,744,38,2.0,0.0,0.9514066496163683,0.04859335038363171,0.0025575447570332483,0.0,6647.0
2025-04-01,S08000022,Type 3,420,382,38,7.0,1.0,0.9095238095238095,0.09047619047619047,0.016666666666666666,0.002380952380952381,6647.0
2025-04-01,S08000022,Type 3,9,9,0,,,1.0,0.0,,,6647.0
2025-04-01,S08000022,Type 1,942,782,160,63.0,35.0,0.8301486199575372,0.16985138004246284,0.06687898089171974,0.037154989384288746,6647.0
2025-04-01,S08000022,Type 3,30,30,0,,,1.0,0.0,,,6647.0
2025-04-01,S08000022,Type 1,3578,2543,1035,152.0,40.0,0.7107322526551146,0.2892677473448854,0.042481833426495245,0.011179429849077696,6647.0
2025-04-01,S08000022,Type 3,332,330,2,,,0.9939759036144579,0.006024096385542169,,,6647.0
2025-04-01,S08000022,Type 1,925,772,153,21.0,7.0,0.8345945945945946,0.1654054054054054,0.022702702702702703,0.0075675675675675675,6647.0
2025-04-01,S08000022,Type 3,33,33,0,,,1.0,0.0,,,6647.0
2025-04-01,S08000022,Type 3,173,173,0,,,1.0,0.0,,,6647.0
2025-04-01,S08000022,Type 3,348,348,0,,,1.0,0.0,,,6647.0
2025-04-01,S08000022,Type 3,270,270,0,,,1.0,0.0,,,6647.0
2025-04-01,S08000022,Type 3,110,107,3,,,0.9727272727272728,0.02727272727272727,,,6647.0
2025-04-01,S08000022,Type 3,411,411,0,,,1.0,0.0,,,6647.0
2025-04-01,S08000032,Type 1,5446,3072,2374,737.0,253.0,0.5640837311788469,0.43591626882115314,0.13532868160117517,0.04645611457950789,16905.0
2025-04-01,S08000032,Type 1,5409,2895,2514,858.0,368.0,0.5352190793122573,0.4647809206877426,0.158624514697726,0.06803475688667036,16905.0
2025-04-01,S08000032,Type 1,6050,3287,2763,1439.0,737.0,0.543305785123967,0.45669421487603307,0.23785123966942148,0.12181818181818181,16905.0
2025-04-01,S08000024,Type 3,3794,2863,931,182.0,57.0,0.7546125461254612,0.24538745387453875,0.04797047970479705,0.015023721665788086,24547.0
2025-04-01,S08000024,Type 1,5490,3560,1930,607.0,307.0,0.6484517304189436,0.35154826958105645,0.11056466302367941,0.055919854280510016,24547.0
2025-04-01,S08000024,Type 1,10740,6688,4052,1312.0,709.0,0.6227188081936685,0.37728119180633146,0.12216014897579143,0.06601489757914339,24547.0
2025-04-01,S08000024,Type 1,4523,4105,418,15.0,0.0,0.9075834623037807,0.09241653769621933,0.0033163829316825116,0.0,24547.0
2025-04-01,S08000025,Type 1,729,689,40,0.0,0.0,0.9451303155006858,0.05486968449931413,0.0,0.0,729.0
2025-04-01,S08000026,Type 1,707,584,123,18.0,3.0,0.826025459688826,0.173974540311174,0.02545968882602546,0.004243281471004243,707.0
2025-04-01,S08000030,Type 1,5408,4816,592,14.0,0.0,0.8905325443786982,0.10946745562130178,0.0025887573964497044,0.0,8370.0
2025-04-01,S08000030,Type 1,2094,1895,199,7.0,1.0,0.9049665711556829,0.09503342884431709,0.0033428844317096467,0.0004775549188156638,8370.0
2025-04-01,S08000030,Type 3,676,676,0,0.0,0.0,1.0,0.0,0.0,0.0,8370.0
2025-04-01,S08000030,Type 3,192,192,0,0.0,0.0,1.0,0.0,0.0,0.0,8370.0
2025-04-01,S08000028,Type 3,76,76,0,,,1.0,0.0,,,721.0
2025-04-01,S08000028,Type 1,525,509,16,0.0,0.0,0.9695238095238096,0.030476190476190476,0.0,0.0,721.0
2025-04-01,S08000028,Type 3,196,192,4,0.0,0.0,0.9795918367346939,0.02040816326530612,0.0,0.0,721.0
2025-05-01,S08000015,Type 3,260,244,16,,,0.9384615384615385,0.06153846153846154,,,8862.0
2025-05-01,S08000015,Type 3,123,121,2,,,0.983739837398374,0.016260162601626018,,,8862.0
2025-05-01,S08000015,Type 1,5727,3940,1787,677.0,398.0,0.6879692683778592,0.31203073162214073,0.1182119783481753,0.06949537279552995,8862.0
2025-05-01,S08000015,Type 1,3135,1950,1185,614.0,400.0,0.6220095693779905,0.37799043062200954,0.19585326953748006,0.12759170653907495,8862.0
2025-05-01,S08000015,Type 3,80,80,0,,,1.0,0.0,,,8862.0
2025-05-01,S08000016,Type 1,3109,1966,1143,390.0,235.0,0.6323576712769379,0.3676423287230621,0.1254422643936957,0.07558700546799614,3109.0
2025-05-01,S08000017,Type 1,1310,1146,164,24.0,5.0,0.8748091603053435,0.1251908396946565,0.0183206106870229,0.003816793893129771,4850.0
2025-05-01,S08000017,Type 1,3540,2803,737,107.0,20.0,0.7918079096045197,0.20819209039548023,0.030225988700564973,0.005649717514124294,4850.0
2025-05-01,S08000029,Type 1,6543,4731,1812,210.0,14.0,0.723062815222375,0.27693718477762497,0.03209536909674461,0.0021396912731163073,9104.0
2025-05-01,S08000029,Type 3,235,235,0,0.0,0.0,1.0,0.0,0.0,0.0,9104.0
2025-05-01,S08000029,Type 3,374,370,4,0.0,0.0,0.9893048128342246,0.0106951871657754,0.0,0.0,9104.0
2025-05-01,S08000029,Type 3,1952,1950,2,1.0,1.0,0.9989754098360656,0.0010245901639344263,0.0005122950819672131,0.0005122950819672131,9104.0
2025-05-01,S08000019,Type 3,2074,2062,12,0.0,0.0,0.9942140790742526,0.0057859209257473485,0.0,0.0,7737.0
2025-05-01,S08000019,Type 1,5663,2589,3074,1328.0,466.0,0.45717817411266115,0.5428218258873388,0.23450467949849904,0.0822885396432986,7737.0
2025-05-01,S08000020,Type 1,4880,1984,2896,1439.0,459.0,0.4065573770491803,0.5934426229508196,0.29487704918032787,0.09405737704918032,11667.0
2025-05-01,S08000020,Type 1,1833,1447,386,18.0,3.0,0.7894162575013639,0.21058374249863612,0.009819967266775777,0.0016366612111292963,11667.0
2025-05-01,S08000020,Type 3,751,745,6,1.0,1.0,0.9920106524633822,0.007989347536617843,0.0013315579227696406,0.0013315579227696406,11667.0
2025-05-01,S08000020,Type 3,626,620,6,1.0,0.0,0.9904153354632588,0.009584664536741214,0.001597444089456869,0.0,11667.0
2025-05-01,S08000020,Type 3,943,939,4,1.0,1.0,0.9957582184517497,0.0042417815482502655,0.0010604453870625664,0.0010604453870625664,11667.0
2025-05-01,S08000020,Type 3,37,34,3,2.0,2.0,0.918918918918919,0.08108108108108109,0.05405405405405406,0.05405405405405406,11667.0
2025-05-01,S08000020,Type 3,88,79,9,1.0,0.0,0.8977272727272727,0.10227272727272728,0.011363636363636364,0.0,11667.0
2025-05-01,S08000020,Type 1,2509,1718,791,216.0,52.0,0.684734954165006,0.31526504583499404,0.08609007572738142,0.02072538860103627,11667.0
2025-05-01,S08000031,Type 3,1862,1727,135,16.0,5.0,0.9274973147153598,0.07250268528464017,0.008592910848549946,0.0026852846401718583,37318.0
2025-05-01,S08000031,Type 1,2608,1968,640,61.0,14.0,0.754601226993865,0.24539877300613497,0.02338957055214724,0.005368098159509203,37318.0
2025-05-01,S08000031,Type 1,5097,3170,1927,662.0,145.0,0.6219344712576025,0.3780655287423975,0.1298803217578968,0.028448106729448697,37318.0
2025-05-01,S08000031,Type 1,7483,4536,2947,775.0,204.0,0.6061739943872778,0.3938260056127222,0.10356808766537486,0.02726179339836964,37318.0
2025-05-01,S08000031,Type 3,1975,1864,111,0.0,0.0,0.9437974683544303,0.05620253164556962,0.0,0.0,37318.0
2025-05-01,S08000031,Type 3,2681,2655,26,0.0,0.0,0.990302126072361,0.00969787392763894,0.0,0.0,37318.0
2025-05-01,S08000031,Type 1,8890,4937,3953,1103.0,290.0,0.5553430821147357,0.44465691788526435,0.12407199100112486,0.03262092238470191,37318.0
2025-05-01,S08000031,Type 1,6722,6336,386,0.0,0.0,0.9425766141029456,0.057423385897054445,0.0,0.0,37318.0
2025-05-01,S08000022,Type 3,784,770,14,,,0.9821428571428571,0.017857142857142856,,,7311.0
2025-05-01,S08000022,Type 3,98,94,4,,,0.9591836734693877,0.04081632653061224,,,7311.0
2025-05-01,S08000022,Type 3,375,358,17,,,0.9546666666666667,0.04533333333333334,,,7311.0
2025-05-01,S08000022,Type 1,881,816,65,1.0,0.0,0.9262202043132803,0.07377979568671963,0.0011350737797956867,0.0,7311.0
2025-05-01,S08000022,Type 3,420,381,39,7.0,2.0,0.9071428571428571,0.09285714285714286,0.016666666666666666,0.004761904761904762,7311.0
2025-05-01,S08000022,Type 3,13,13,0,,,1.0,0.0,,,7311.0
2025-05-01,S08000022,Type 1,1018,828,190,59.0,33.0,0.8133595284872298,0.18664047151277013,0.05795677799607073,0.03241650294695481,7311.0
2025-05-01,S08000022,Type 3,35,35,0,,,1.0,0.0,,,7311.0
2025-05-01,S08000022,Type 1,3906,2844,1062,185.0,55.0,0.728110599078341,0.271889400921659,0.04736303123399897,0.01408090117767537,7311.0
2025-05-01,S08000022,Type 3,353,352,1,,,0.9971671388101983,0.0028328611898017,,,7311.0
2025-05-01,S08000022,Type 1,1086,948,138,24.0,11.0,0.8729281767955801,0.1270718232044199,0.022099447513812154,0.010128913443830571,7311.0
2025-05-01,S08000022,Type 3,33,33,0,,,1.0,0.0,,,7311.0
2025-05-01,S08000022,Type 3,212,212,0,,,1.0,0.0,,,7311.0
2025-05-01,S08000022,Type 3,368,367,1,,,0.9972826086956522,0.002717391304347826,,,7311.0
2025-05-01,S08000022,Type 3,210,210,0,,,1.0,0.0,,,7311.0
2025-05-01,S08000022,Type 3,109,101,8,,,0.926605504587156,0.07339449541284404,,,7311.0
2025-05-01,S08000022,Type 3,520,520,0,,,1.0,0.0,,,7311.0
2025-05-01,S08000032,Type 1,5834,3618,2216,545.0,134.0,0.6201576962632842,0.3798423037367158,0.09341789509770312,0.02296880356530682,17652.0
2025-05-01,S08000032,Type 1,5611,2810,2801,1210.0,589.0,0.5008019960791302,0.4991980039208697,0.21564783461058634,0.10497237569060773,17652.0
2025-05-01,S08000032,Type 1,6207,3355,2852,1628.0,815.0,0.5405187691316256,0.4594812308683744,0.2622845174802642,0.13130336716610277,17652.0
2025-05-01,S08000024,Type 3,4266,3067,1199,330.0,116.0,0.7189404594467885,0.2810595405532114,0.07735583684950774,0.02719174871073605,26383.0
2025-05-01,S08000024,Type 1,5929,3896,2033,506.0,197.0,0.6571091246415922,0.34289087535840784,0.08534322820037106,0.033226513745994266,26383.0
2025-05-01,S08000024,Type 1,11230,7648,3582,953.0,418.0,0.6810329474621549,0.3189670525378451,0.0848619768477293,0.03722172751558326,26383.0
2025-05-01,S08000024,Type 1,4958,4611,347,9.0,1.0,0.9300121016538927,0.0699878983461073,0.0018152480839048004,0.0002016942315449778,26383.0
2025-05-01,S08000025,Type 1,742,721,21,1.0,0.0,0.9716981132075472,0.02830188679245283,0.0013477088948787063,0.0,742.0
2025-05-01,S08000026,Type 1,705,605,100,4.0,0.0,0.8581560283687943,0.14184397163120568,0.005673758865248227,0.0,705.0
2025-05-01,S08000030,Type 1,5803,5042,761,14.0,0.0,0.8688609339996554,0.13113906600034464,0.0024125452352231603,0.0,9146.0
2025-05-01,S08000030,Type 1,2413,2111,302,12.0,1.0,0.8748445917944467,0.12515540820555326,0.004973062577704103,0.0004144218814753419,9146.0
2025-05-01,S08000030,Type 3,716,716,0,0.0,0.0,1.0,0.0,0.0,0.0,9146.0
2025-05-01,S08000030,Type 3,214,214,0,0.0,0.0,1.0,0.0,0.0,0.0,9146.0
2025-05-01,S08000028,Type 3,69,96,-27,,,1.391304347826087,-0.391304347826087,,,765.0
2025-05-01,S08000028,Type 1,568,530,38,0.0,0.0,0.9330985915492958,0.06690140845070422,0.0,0.0,765.0
2025-05-01,S08000028,Type 3,197,196,1,0.0,0.0,0.9949238578680203,0.005076142131979695,0.0,0.0,765.0
2025-06-01,S08000015,Type 3,336,328,8,,,0.9761904761904762,0.023809523809523808,,,8436.0
2025-06-01,S08000015,Type 3,97,96,1,,,0.9896907216494846,0.010309278350515464,,,8436.0
2025-06-01,S08000015,Type 1,5500,3546,1954,840.0,512.0,0.6447272727272727,0.3552727272727273,0.15272727272727274,0.09309090909090909,8436.0
2025-06-01,S08000015,Type 1,2936,1832,1104,533.0,351.0,0.6239782016348774,0.3760217983651226,0.18153950953678474,0.11955040871934605,8436.0
2025-06-01,S08000015,Type 3,95,95,0,,,1.0,0.0,,,8436.0
2025-06-01,S08000016,Type 1,2981,1873,1108,491.0,343.0,0.6283126467628313,0.3716873532371687,0.16470982891647099,0.11506205971150621,2981.0
2025-06-01,S08000017,Type 1,1231,1059,172,30.0,7.0,0.8602761982128351,0.1397238017871649,0.024370430544272948,0.005686433793663688,4722.0
2025-06-01,S08000017,Type 1,3491,2867,624,76.0,9.0,0.8212546548266972,0.1787453451733028,0.021770266399312517,0.0025780578630764826,4722.0
2025-06-01,S08000029,Type 1,6272,4114,2158,533.0,72.0,0.6559311224489796,0.3440688775510204,0.08498086734693877,0.011479591836734694,8658.0
2025-06-01,S08000029,Type 3,175,173,2,0.0,0.0,0.9885714285714285,0.011428571428571429,0.0,0.0,8658.0
2025-06-01,S08000029,Type 3,349,346,3,0.0,0.0,0.9914040114613181,0.008595988538681949,0.0,0.0,8658.0
2025-06-01,S08000029,Type 3,1862,1859,3,1.0,0.0,0.9983888292158969,0.001611170784103115,0.0005370569280343716,0.0,8658.0
2025-06-01,S08000019,Type 3,1858,1854,4,0.0,0.0,0.9978471474703983,0.002152852529601722,0.0,0.0,7278.0
2025-06-01,S08000019,Type 1,5420,2615,2805,1244.0,449.0,0.48247232472324725,0.5175276752767528,0.22952029520295203,0.08284132841328413,7278.0
2025-06-01,S08000020,Type 1,4804,2098,2706,1200.0,372.0,0.4367194004995837,0.5632805995004163,0.2497918401332223,0.07743547044129892,11430.0
2025-06-01,S08000020,Type 1,1850,1569,281,11.0,2.0,0.8481081081081081,0.1518918918918919,0.005945945945945946,0.001081081081081081,11430.0
2025-06-01,S08000020,Type 3,745,740,5,0.0,0.0,0.9932885906040269,0.006711409395973154,0.0,0.0,11430.0
2025-06-01,S08000020,Type 3,519,510,9,4.0,3.0,0.9826589595375722,0.017341040462427744,0.007707129094412331,0.005780346820809248,11430.0
2025-06-01,S08000020,Type 3,923,921,2,1.0,0.0,0.9978331527627302,0.0021668472372697724,0.0010834236186348862,0.0,11430.0
2025-06-01,S08000020,Type 3,28,28,0,0.0,0.0,1.0,0.0,0.0,0.0,11430.0
2025-06-01,S08000020,Type 3,65,62,3,0.0,0.0,0.9538461538461539,0.046153846153846156,0.0,0.0,11430.0
2025-06-01,S08000020,Type 1,2496,1642,854,319.0,143.0,0.6578525641025641,0.3421474358974359,0.12780448717948717,0.057291666666666664,11430.0
2025-06-01,S08000031,Type 3,1694,1586,108,18.0,3.0,0.9362455726092089,0.06375442739079103,0.010625737898465172,0.0017709563164108619,34956.0
2025-06-01,S08000031,Type 1,2549,1972,577,60.0,10.0,0.7736367202824637,0.22636327971753628,0.023538642604943115,0.003923107100823852,34956.0
2025-06-01,S08000031,Type 1,4734,3019,1715,483.0,83.0,0.6377270806928602,0.36227291930713984,0.10202788339670468,0.01753274186734263,34956.0
2025-06-01,S08000031,Type 1,7173,4015,3158,873.0,243.0,0.5597379060365258,0.44026209396347415,0.12170639899623588,0.033877038895859475,34956.0
2025-06-01,S08000031,Type 3,1837,1773,64,0.0,0.0,0.965160587915079,0.03483941208492107,0.0,0.0,34956.0
2025-06-01,S08000031,Type 3,2547,2525,22,0.0,0.0,0.9913623871221044,0.008637612877895563,0.0,0.0,34956.0
2025-06-01,S08000031,Type 1,8551,4089,4462,1308.0,371.0,0.4781896854169103,0.5218103145830897,0.15296456554788915,0.043386738393170386,34956.0
2025-06-01,S08000031,Type 1,5871,5639,232,0.0,0.0,0.9604837336058593,0.039516266394140694,0.0,0.0,34956.0
2025-06-01,S08000022,Type 3,754,739,15,,,0.980106100795756,0.01989389920424403,,,6801.0
2025-06-01,S08000022,Type 3,113,106,7,,,0.9380530973451328,0.061946902654867256,,,6801.0
2025-06-01,S08000022,Type 3,336,319,17,,,0.9494047619047619,0.050595238095238096,,,6801.0
2025-06-01,S08000022,Type 1,853,791,62,2.0,0.0,0.9273153575615475,0.07268464243845252,0.0023446658851113715,0.0,6801.0
2025-06-01,S08000022,Type 3,439,397,42,10.0,1.0,0.9043280182232346,0.09567198177676538,0.022779043280182234,0.002277904328018223,6801.0
2025-06-01,S08000022,Type 3,12,12,0,,,1.0,0.0,,,6801.0
2025-06-01,S08000022,Type 1,890,709,181,74.0,53.0,0.7966292134831461,0.20337078651685395,0.08314606741573034,0.05955056179775281,6801.0
2025-06-01,S08000022,Type 3,29,29,0,,,1.0,0.0,,,6801.0
2025-06-01,S08000022,Type 1,3723,2447,1276,373.0,142.0,0.6572656459844212,0.34273435401557883,0.10018802041364491,0.0381412839108246,6801.0
2025-06-01,S08000022,Type 3,344,344,0,,,1.0,0.0,,,6801.0
2025-06-01,S08000022,Type 1,896,782,114,14.0,4.0,0.8727678571428571,0.12723214285714285,0.015625,0.004464285714285714,6801.0
2025-06-01,S08000022,Type 3,22,22,0,,,1.0,0.0,,,6801.0
2025-06-01,S08000022,Type 3,205,205,0,,,1.0,0.0,,,6801.0
2025-06-01,S08000022,Type 3,361,360,1,,,0.997229916897507,0.002770083102493075,,,6801.0
2025-06-01,S08000022,Type 3,211,211,0,,,1.0,0.0,,,6801.0
2025-06-01,S08000022,Type 3,107,104,3,,,0.9719626168224299,0.028037383177570093,,,6801.0
2025-06-01,S08000022,Type 3,464,464,0,,,1.0,0.0,,,6801.0
2025-06-01,S08000032,Type 1,5484,3032,2452,917.0,373.0,0.5528811086797958,0.4471188913202042,0.16721371261852663,0.06801604668125456,16680.0
2025-06-01,S08000032,Type 1,5299,2692,2607,1112.0,569.0,0.5080203812040007,0.4919796187959992,0.2098509152670315,0.1073787507076807,16680.0
2025-06-01,S08000032,Type 1,5897,3279,2618,1409.0,786.0,0.5560454468373749,0.44395455316262505,0.23893505172121418,0.13328811259962692,16680.0
2025-06-01,S08000024,Type 3,4025,2721,1304,396.0,152.0,0.6760248447204968,0.3239751552795031,0.09838509316770186,0.0377639751552795,24834.0
2025-06-01,S08000024,Type 1,5493,3711,1782,355.0,129.0,0.675587110868378,0.3244128891316221,0.0646277079919898,0.023484434735117424,24834.0
2025-06-01,S08000024,Type 1,10769,7816,2953,577.0,162.0,0.725786981149596,0.27421301885040394,0.05357971956541926,0.015043179496703502,24834.0
2025-06-01,S08000024,Type 1,4547,4171,376,25.0,3.0,0.9173081152408181,0.08269188475918188,0.005498130635583902,0.0006597756762700682,24834.0
2025-06-01,S08000025,Type 1,747,723,24,0.0,0.0,0.9678714859437751,0.0321285140562249,0.0,0.0,747.0
2025-06-01,S08000026,Type 1,733,599,134,16.0,3.0,0.8171896316507503,0.18281036834924966,0.021828103683492497,0.004092769440654843,733.0
2025-06-01,S08000030,Type 1,5444,4661,783,20.0,4.0,0.8561719324026451,0.1438280675973549,0.0036737692872887582,0.0007347538574577516,8513.0
2025-06-01,S08000030,Type 1,2249,2016,233,13.0,0.0,0.8963983992885727,0.1036016007114273,0.005780346820809248,0.0,8513.0
2025-06-01,S08000030,Type 3,629,629,0,0.0,0.0,1.0,0.0,0.0,0.0,8513.0
2025-06-01,S08000030,Type 3,191,191,0,0.0,0.0,1.0,0.0,0.0,0.0,8513.0
2025-06-01,S08000028,Type 3,57,57,0,,,1.0,0.0,,,697.0
2025-06-01,S08000028,Type 1,533,505,28,1.0,0.0,0.9474671669793621,0.0525328330206379,0.001876172607879925,0.0,697.0
2025-06-01,S08000028,Type 3,164,162,2,0.0,0.0,0.9878048780487805,0.012195121951219513,0.0,0.0,697.0
2025-07-01,S08000015,Type 3,280,268,12,,,0.9571428571428572,0.04285714285714286,,,8501.0
2025-07-01,S08000015,Type 3,112,111,1,,,0.9910714285714286,0.008928571428571428,,,8501.0
2025-07-01,S08000015,Type 1,5460,3425,2035,815.0,530.0,0.6272893772893773,0.3727106227106227,0.14926739926739926,0.09706959706959707,8501.0
2025-07-01,S08000015,Type 1,3041,1826,1215,603.0,362.0,0.6004603748766854,0.3995396251233147,0.19829003617231175,0.11903978954291351,8501.0
2025-07-01,S08000015,Type 3,92,92,0,,,1.0,0.0,,,8501.0
2025-07-01,S08000016,Type 1,3031,1964,1067,429.0,287.0,0.6479709666776642,0.35202903332233587,0.1415374463873309,0.09468822170900693,3031.0
2025-07-01,S08000017,Type 1,1368,1190,178,23.0,3.0,0.8698830409356725,0.1301169590643275,0.016812865497076022,0.0021929824561403508,4888.0
2025-07-01,S08000017,Type 1,3520,2808,712,120.0,22.0,0.7977272727272727,0.20227272727272727,0.03409090909090909,0.00625,4888.0
2025-07-01,S08000029,Type 1,6113,3970,2143,439.0,63.0,0.6494356289874039,0.35056437101259613,0.07181416653034517,0.010305905447407166,8322.0
2025-07-01,S08000029,Type 3,142,141,1,0.0,0.0,0.9929577464788732,0.007042253521126761,0.0,0.0,8322.0
2025-07-01,S08000029,Type 3,384,383,1,0.0,0.0,0.9973958333333334,0.0026041666666666665,0.0,0.0,8322.0
2025-07-01,S08000029,Type 3,1683,1682,1,1.0,0.0,0.9994058229352347,0.0005941770647653001,0.0005941770647653001,0.0,8322.0
2025-07-01,S08000019,Type 3,1800,1793,7,0.0,0.0,0.9961111111111111,0.0038888888888888888,0.0,0.0,7040.0
2025-07-01,S08000019,Type 1,5240,2605,2635,1101.0,371.0,0.49713740458015265,0.5028625954198473,0.2101145038167939,0.07080152671755725,7040.0
2025-07-01,S08000020,Type 1,5048,2198,2850,1268.0,454.0,0.4354199683042789,0.5645800316957211,0.25118858954041207,0.08993660855784469,11567.0
2025-07-01,S08000020,Type 1,1413,1254,159,5.0,0.0,0.8874734607218684,0.11252653927813164,0.003538570417551309,0.0,11567.0
2025-07-01,S08000020,Type 3,807,802,5,1.0,1.0,0.9938042131350682,0.006195786864931847,0.0012391573729863693,0.0012391573729863693,11567.0
2025-07-01,S08000020,Type 3,573,567,6,0.0,0.0,0.9895287958115183,0.010471204188481676,0.0,0.0,11567.0
2025-07-01,S08000020,Type 3,1043,1041,2,1.0,1.0,0.9980824544582934,0.0019175455417066154,0.0009587727708533077,0.0009587727708533077,11567.0
2025-07-01,S08000020,Type 3,13,12,1,0.0,0.0,0.9230769230769231,0.07692307692307693,0.0,0.0,11567.0
